"Analysis","Pipeline version","Sample","MGnify ID","Experiment type","Assembly","ENA run","ENA WGS sequence set"
"MGYA00113865","3.0","ERS199137","MGYS00001705","metagenomic",,"ERR209456",
"MGYA00102873","3.0","ERS1138774","MGYS00001556","metagenomic",,"ERR1398224",
"MGYA00128886","3.0","ERS473214","MGYS00001799","metagenomic",,"ERR525879",
"MGYA00114902","3.0","ERS199095","MGYS00001705","metagenomic",,"ERR209289",
"MGYA00128865","3.0","ERS473039","MGYS00001799","metagenomic",,"ERR525704",
"MGYA00067575","3.0","ERS1202863","MGYS00001143","metagenomic",,"ERR1474565",
"MGYA00113531","3.0","ERS199290","MGYS00001705","metagenomic",,"ERR209709",
"MGYA00115108","3.0","ERS199252","MGYS00001705","metagenomic",,"ERR209650",
"MGYA00096041","3.0","ERS1069674","MGYS00001420","metagenomic",,"ERR1297746",
"MGYA00067568","3.0","ERS1202864","MGYS00001143","metagenomic",,"ERR1474566",
"MGYA00129020","3.0","ERS473352","MGYS00001799","metagenomic",,"ERR526017",
"MGYA00095935","3.0","ERS1069689","MGYS00001420","metagenomic",,"ERR1297755",
"MGYA00114622","3.0","ERS199046","MGYS00001705","metagenomic",,"ERR209162",
"MGYA00071211","3.0","ERS1336043","MGYS00001209","metagenomic",,"ERR1611415",
"MGYA00114148","3.0","ERS199277","MGYS00001705","metagenomic",,"ERR209684",
"MGYA00128673","3.0","ERS473143","MGYS00001799","metagenomic",,"ERR525808",
"MGYA00113938","3.0","ERS199127","MGYS00001705","metagenomic",,"ERR209433",
"MGYA00113645","3.0","ERS199339","MGYS00001705","metagenomic",,"ERR209796",
"MGYA00096989","3.0","ERS1509318","MGYS00001442","metagenomic",,"ERR1809133",
"MGYA00115154","3.0","ERS199370","MGYS00001705","metagenomic",,"ERR209851",
"MGYA00067578","3.0","ERS1202880","MGYS00001143","metagenomic",,"ERR1474582",
"MGYA00113589","3.0","ERS199267","MGYS00001705","metagenomic",,"ERR209669",
"MGYA00096128","3.0","ERS1069651","MGYS00001420","metagenomic",,"ERR1297652",
"MGYA00128811","3.0","ERS473066","MGYS00001799","metagenomic",,"ERR525731",
"MGYA00113609","3.0","ERS199250","MGYS00001705","metagenomic",,"ERR209645",
"MGYA00095862","3.0","ERS1069669","MGYS00001420","metagenomic",,"ERR1297641",
"MGYA00113816","3.0","ERS199226","MGYS00001705","metagenomic",,"ERR209608",
"MGYA00128787","3.0","ERS473309","MGYS00001799","metagenomic",,"ERR525974",
"MGYA00129021","3.0","ERS473085","MGYS00001799","metagenomic",,"ERR525750",
"MGYA00114143","3.0","ERS199292","MGYS00001705","metagenomic",,"ERR209712",
"MGYA00128918","3.0","ERS473153","MGYS00001799","metagenomic",,"ERR525818",
"MGYA00102993","3.0","ERS1138884","MGYS00001556","metagenomic",,"ERR1398172",
"MGYA00129016","3.0","ERS473169","MGYS00001799","metagenomic",,"ERR525834",
"MGYA00096187","3.0","ERS1069679","MGYS00001420","metagenomic",,"ERR1297840",
"MGYA00128970","3.0","ERS473293","MGYS00001799","metagenomic",,"ERR525958",
"MGYA00071234","3.0","ERS1336016","MGYS00001209","metagenomic",,"ERR1611388",
"MGYA00113989","3.0","ERS199118","MGYS00001705","metagenomic",,"ERR209394",
"MGYA00113649","3.0","ERS199346","MGYS00001705","metagenomic",,"ERR209810",
"MGYA00114650","3.0","ERS199257","MGYS00001705","metagenomic",,"ERR209659",
"MGYA00128729","3.0","ERS473048","MGYS00001799","metagenomic",,"ERR525713",
"MGYA00067586","3.0","ERS1202868","MGYS00001143","metagenomic",,"ERR1474570",
"MGYA00113498","3.0","ERS199072","MGYS00001705","metagenomic",,"ERR209216",
"MGYA00113785","3.0","ERS199284","MGYS00001705","metagenomic",,"ERR209696",
"MGYA00097012","3.0","ERS1509321","MGYS00001442","metagenomic",,"ERR1809147",
"MGYA00115144","3.0","ERS199085","MGYS00001705","metagenomic",,"ERR210094",
"MGYA00114048","3.0","ERS199365","MGYS00001705","metagenomic",,"ERR209842",
"MGYA00128757","3.0","ERS473030","MGYS00001799","metagenomic",,"ERR525695",
"MGYA00071219","3.0","ERS1336041","MGYS00001209","metagenomic",,"ERR1611413",
"MGYA00113762","3.0","ERS199195","MGYS00001705","metagenomic",,"ERR209561",
"MGYA00113473","3.0","ERS199322","MGYS00001705","metagenomic",,"ERR209764",
"MGYA00102507","3.0","ERS1546050","MGYS00001537","metagenomic",,"ERR1823606",
"MGYA00128982","3.0","ERS473326","MGYS00001799","metagenomic",,"ERR525991",
"MGYA00128842","3.0","ERS473183","MGYS00001799","metagenomic",,"ERR525848",
"MGYA00128736","3.0","ERS473246","MGYS00001799","metagenomic",,"ERR525911",
"MGYA00102983","3.0","ERS1138895","MGYS00001556","metagenomic",,"ERR1398068",
"MGYA00095892","3.0","ERS1069665","MGYS00001420","metagenomic",,"ERR1297771",
"MGYA00128834","3.0","ERS473175","MGYS00001799","metagenomic",,"ERR525840",
"MGYA00089075","3.0","ERS1462081","MGYS00001342","metagenomic",,"ERR1744182",
"MGYA00114988","3.0","ERS199024","MGYS00001705","metagenomic",,"ERR209119",
"MGYA00128717","3.0","ERS473187","MGYS00001799","metagenomic",,"ERR525852",
"MGYA00128868","3.0","ERS473072","MGYS00001799","metagenomic",,"ERR525737",
"MGYA00114517","3.0","ERS199105","MGYS00001705","metagenomic",,"ERR209344",
"MGYA00128817","3.0","ERS473376","MGYS00001799","metagenomic",,"ERR526041",
"MGYA00115059","3.0","ERS199285","MGYS00001705","metagenomic",,"ERR209699",
"MGYA00114365","3.0","ERS199105","MGYS00001705","metagenomic",,"ERR209339",
"MGYA00114107","3.0","ERS199011","MGYS00001705","metagenomic",,"ERR209087",
"MGYA00095835","3.0","ERS1069686","MGYS00001420","metagenomic",,"ERR1297738",
"MGYA00102973","3.0","ERS1138873","MGYS00001556","metagenomic",,"ERR1398228",
"MGYA00113619","3.0","ERS199192","MGYS00001705","metagenomic",,"ERR209552",
"MGYA00114260","3.0","ERS199087","MGYS00001705","metagenomic",,"ERR209247",
"MGYA00113969","3.0","ERS199288","MGYS00001705","metagenomic",,"ERR209705",
"MGYA00095967","3.0","ERS1069677","MGYS00001420","metagenomic",,"ERR1297842",
"MGYA00114783","3.0","ERS199119","MGYS00001705","metagenomic",,"ERR209398",
"MGYA00115008","3.0","ERS199011","MGYS00001705","metagenomic",,"ERR209091",
"MGYA00115029","3.0","ERS199197","MGYS00001705","metagenomic",,"ERR209559",
"MGYA00113572","3.0","ERS199305","MGYS00001705","metagenomic",,"ERR209733",
"MGYA00113628","3.0","ERS199085","MGYS00001705","metagenomic",,"ERR210093",
"MGYA00102917","3.0","ERS1138926","MGYS00001556","metagenomic",,"ERR1398073",
"MGYA00096203","3.0","ERS1069664","MGYS00001420","metagenomic",,"ERR1297709",
"MGYA00115087","3.0","ERS199109","MGYS00001705","metagenomic",,"ERR209362",
"MGYA00114204","3.0","ERS199333","MGYS00001705","metagenomic",,"ERR209787",
"MGYA00128770","3.0","ERS473251","MGYS00001799","metagenomic",,"ERR525916",
"MGYA00095992","3.0","ERS1069677","MGYS00001420","metagenomic",,"ERR1297825",
"MGYA00115039","3.0","ERS199104","MGYS00001705","metagenomic",,"ERR209337",
"MGYA00113795","3.0","ERS199211","MGYS00001705","metagenomic",,"ERR209583",
"MGYA00114806","3.0","ERS199167","MGYS00001705","metagenomic",,"ERR209512",
"MGYA00096210","3.0","ERS1069654","MGYS00001420","metagenomic",,"ERR1297826",
"MGYA00114629","3.0","ERS199173","MGYS00001705","metagenomic",,"ERR209520",
"MGYA00114092","3.0","ERS199093","MGYS00001705","metagenomic",,"ERR209277",
"MGYA00096176","3.0","ERS1069685","MGYS00001420","metagenomic",,"ERR1297785",
"MGYA00095859","3.0","ERS1069651","MGYS00001420","metagenomic",,"ERR1297759",
"MGYA00071179","3.0","ERS1324489","MGYS00001208","metagenomic",,"ERR1600429",
"MGYA00115107","3.0","ERS199139","MGYS00001705","metagenomic",,"ERR209459",
"MGYA00089082","3.0","ERS1462083","MGYS00001342","metagenomic",,"ERR1744184",
"MGYA00128748","3.0","ERS473206","MGYS00001799","metagenomic",,"ERR525871",
"MGYA00113506","3.0","ERS199046","MGYS00001705","metagenomic",,"ERR209163",
"MGYA00114827","3.0","ERS199094","MGYS00001705","metagenomic",,"ERR209282",
"MGYA00096003","3.0","ERS1069675","MGYS00001420","metagenomic",,"ERR1297712",
"MGYA00128964","3.0","ERS473166","MGYS00001799","metagenomic",,"ERR525831",
"MGYA00103006","3.0","ERS1138832","MGYS00001556","metagenomic",,"ERR1398187",
"MGYA00113585","3.0","ERS199061","MGYS00001705","metagenomic",,"ERR209193",
"MGYA00114179","3.0","ERS199168","MGYS00001705","metagenomic",,"ERR209514",
"MGYA00114943","3.0","ERS199144","MGYS00001705","metagenomic",,"ERR209470",
"MGYA00128803","3.0","ERS473241","MGYS00001799","metagenomic",,"ERR525906",
"MGYA00103037","3.0","ERS1138836","MGYS00001556","metagenomic",,"ERR1398102",
"MGYA00102504","3.0","ERS1546043","MGYS00001537","metagenomic",,"ERR1823599",
"MGYA00096141","3.0","ERS1069646","MGYS00001420","metagenomic",,"ERR1297814",
"MGYA00067616","3.0","SRS943645","MGYS00001174","metagenomic",,"SRR2037085",
"MGYA00113508","3.0","ERS199053","MGYS00001705","metagenomic",,"ERR209176",
"MGYA00114448","3.0","ERS199332","MGYS00001705","metagenomic",,"ERR209785",
"MGYA00114953","3.0","ERS199381","MGYS00001705","metagenomic",,"ERR209871",
"MGYA00114587","3.0","ERS199092","MGYS00001705","metagenomic",,"ERR209269",
"MGYA00113808","3.0","ERS199313","MGYS00001705","metagenomic",,"ERR209748",
"MGYA00096104","3.0","ERS1069690","MGYS00001420","metagenomic",,"ERR1297649",
"MGYA00128732","3.0","ERS473360","MGYS00001799","metagenomic",,"ERR526025",
"MGYA00128807","3.0","ERS473217","MGYS00001799","metagenomic",,"ERR525882",
"MGYA00128792","3.0","ERS473273","MGYS00001799","metagenomic",,"ERR525938",
"MGYA00113471","3.0","ERS199248","MGYS00001705","metagenomic",,"ERR209647",
"MGYA00114820","3.0","ERS199073","MGYS00001705","metagenomic",,"ERR209217",
"MGYA00114893","3.0","ERS199101","MGYS00001705","metagenomic",,"ERR209317",
"MGYA00114151","3.0","ERS199335","MGYS00001705","metagenomic",,"ERR209799",
"MGYA00129018","3.0","ERS473263","MGYS00001799","metagenomic",,"ERR525928",
"MGYA00113931","3.0","ERS199112","MGYS00001705","metagenomic",,"ERR209373",
"MGYA00114782","3.0","ERS199020","MGYS00001705","metagenomic",,"ERR209110",
"MGYA00096013","3.0","ERS1069658","MGYS00001420","metagenomic",,"ERR1297684",
"MGYA00113825","3.0","ERS199085","MGYS00001705","metagenomic",,"ERR210095",
"MGYA00113624","3.0","ERS199123","MGYS00001705","metagenomic",,"ERR209416",
"MGYA00128662","3.0","ERS473392","MGYS00001799","metagenomic",,"ERR526057",
"MGYA00114240","3.0","ERS199209","MGYS00001705","metagenomic",,"ERR209581",
"MGYA00095996","3.0","ERS1069642","MGYS00001420","metagenomic",,"ERR1297682",
"MGYA00095787","3.0","ERS1069681","MGYS00001420","metagenomic",,"ERR1297752",
"MGYA00113966","3.0","ERS199120","MGYS00001705","metagenomic",,"ERR209405",
"MGYA00128981","3.0","ERS473209","MGYS00001799","metagenomic",,"ERR525874",
"MGYA00114764","3.0","ERS199090","MGYS00001705","metagenomic",,"ERR209256",
"MGYA00071230","3.0","ERS1336006","MGYS00001209","metagenomic",,"ERR1611378",
"MGYA00113973","3.0","ERS199270","MGYS00001705","metagenomic",,"ERR209673",
"MGYA00128710","3.0","ERS473288","MGYS00001799","metagenomic",,"ERR525953",
"MGYA00113999","3.0","ERS199365","MGYS00001705","metagenomic",,"ERR209841",
"MGYA00128841","3.0","ERS473090","MGYS00001799","metagenomic",,"ERR525755",
"MGYA00113665","3.0","ERS199084","MGYS00001705","metagenomic",,"ERR210092",
"MGYA00114363","3.0","ERS199047","MGYS00001705","metagenomic",,"ERR209164",
"MGYA00114551","3.0","ERS199272","MGYS00001705","metagenomic",,"ERR209675",
"MGYA00096079","3.0","ERS1069676","MGYS00001420","metagenomic",,"ERR1297770",
"MGYA00113694","3.0","ERS199131","MGYS00001705","metagenomic",,"ERR209448",
"MGYA00097011","3.0","ERS1509324","MGYS00001442","metagenomic",,"ERR1809150",
"MGYA00128742","3.0","ERS473172","MGYS00001799","metagenomic",,"ERR525837",
"MGYA00102886","3.0","ERS1138917","MGYS00001556","metagenomic",,"ERR1398105",
"MGYA00095904","3.0","ERS1069673","MGYS00001420","metagenomic",,"ERR1297661",
"MGYA00114692","3.0","ERS199157","MGYS00001705","metagenomic",,"ERR209485",
"MGYA00114364","3.0","ERS199078","MGYS00001705","metagenomic",,"ERR209227",
"MGYA00113565","3.0","ERS199058","MGYS00001705","metagenomic",,"ERR209186",
"MGYA00114406","3.0","ERS199192","MGYS00001705","metagenomic",,"ERR209553",
"MGYA00114227","3.0","ERS199110","MGYS00001705","metagenomic",,"ERR209365",
"MGYA00113936","3.0","ERS199202","MGYS00001705","metagenomic",,"ERR209571",
"MGYA00128722","3.0","ERS473220","MGYS00001799","metagenomic",,"ERR525885",
"MGYA00114139","3.0","ERS199130","MGYS00001705","metagenomic",,"ERR209445",
"MGYA00129007","3.0","ERS473119","MGYS00001799","metagenomic",,"ERR525784",
"MGYA00071205","3.0","ERS1336010","MGYS00001209","metagenomic",,"ERR1611382",
"MGYA00114331","3.0","ERS199162","MGYS00001705","metagenomic",,"ERR209503",
"MGYA00067574","3.0","ERS1202874","MGYS00001143","metagenomic",,"ERR1474576",
"MGYA00096093","3.0","ERS1069669","MGYS00001420","metagenomic",,"ERR1297808",
"MGYA00128942","3.0","ERS473292","MGYS00001799","metagenomic",,"ERR525957",
"MGYA00095786","3.0","ERS1069660","MGYS00001420","metagenomic",,"ERR1297751",
"MGYA00095812","3.0","ERS1069648","MGYS00001420","metagenomic",,"ERR1297638",
"MGYA00115148","3.0","ERS199326","MGYS00001705","metagenomic",,"ERR209773",
"MGYA00067572","3.0","ERS1202884","MGYS00001143","metagenomic",,"ERR1474586",
"MGYA00114890","3.0","ERS199118","MGYS00001705","metagenomic",,"ERR209395",
"MGYA00113996","3.0","ERS199254","MGYS00001705","metagenomic",,"ERR209654",
"MGYA00128962","3.0","ERS473276","MGYS00001799","metagenomic",,"ERR525941",
"MGYA00102944","3.0","ERS1138778","MGYS00001556","metagenomic",,"ERR1398109",
"MGYA00128859","3.0","ERS473350","MGYS00001799","metagenomic",,"ERR526015",
"MGYA00114357","3.0","ERS199284","MGYS00001705","metagenomic",,"ERR209697",
"MGYA00115098","3.0","ERS199035","MGYS00001705","metagenomic",,"ERR209140",
"MGYA00067591","3.0","ERS1202867","MGYS00001143","metagenomic",,"ERR1474569",
"MGYA00115158","3.0","ERS199243","MGYS00001705","metagenomic",,"ERR209632",
"MGYA00084488","3.0","ERS1240068","MGYS00001303","metagenomic",,"ERR1659116",
"MGYA00114042","3.0","ERS199384","MGYS00001705","metagenomic",,"ERR209880",
"MGYA00128702","3.0","ERS473271","MGYS00001799","metagenomic",,"ERR525936",
"MGYA00114653","3.0","ERS199354","MGYS00001705","metagenomic",,"ERR209823",
"MGYA00114521","3.0","ERS199154","MGYS00001705","metagenomic",,"ERR209480",
"MGYA00128639","3.0","ERS473050","MGYS00001799","metagenomic",,"ERR525715",
"MGYA00128698","3.0","ERS473411","MGYS00001799","metagenomic",,"ERR526076",
"MGYA00103017","3.0","ERS1138904","MGYS00001556","metagenomic",,"ERR1398099",
"MGYA00103023","3.0","ERS1138762","MGYS00001556","metagenomic",,"ERR1398244",
"MGYA00128876","3.0","ERS473383","MGYS00001799","metagenomic",,"ERR526048",
"MGYA00128904","3.0","ERS473405","MGYS00001799","metagenomic",,"ERR526070",
"MGYA00114434","3.0","ERS199174","MGYS00001705","metagenomic",,"ERR209523",
"MGYA00128839","3.0","ERS473078","MGYS00001799","metagenomic",,"ERR525743",
"MGYA00128718","3.0","ERS473300","MGYS00001799","metagenomic",,"ERR525965",
"MGYA00113715","3.0","ERS199215","MGYS00001705","metagenomic",,"ERR209586",
"MGYA00114614","3.0","ERS199002","MGYS00001705","metagenomic",,"ERR209062",
"MGYA00114967","3.0","ERS199129","MGYS00001705","metagenomic",,"ERR209439",
"MGYA00114838","3.0","ERS199342","MGYS00001705","metagenomic",,"ERR209804",
"MGYA00128987","3.0","ERS473262","MGYS00001799","metagenomic",,"ERR525927",
"MGYA00128851","3.0","ERS473222","MGYS00001799","metagenomic",,"ERR525887",
"MGYA00102891","3.0","ERS1138808","MGYS00001556","metagenomic",,"ERR1398092",
"MGYA00102882","3.0","ERS1138764","MGYS00001556","metagenomic",,"ERR1398164",
"MGYA00128872","3.0","ERS473158","MGYS00001799","metagenomic",,"ERR525823",
"MGYA00128959","3.0","ERS473390","MGYS00001799","metagenomic",,"ERR526055",
"MGYA00071199","3.0","ERS1336049","MGYS00001209","metagenomic",,"ERR1611421",
"MGYA00114972","3.0","ERS199162","MGYS00001705","metagenomic",,"ERR209504",
"MGYA00096046","3.0","ERS1069675","MGYS00001420","metagenomic",,"ERR1297692",
"MGYA00115153","3.0","ERS199090","MGYS00001705","metagenomic",,"ERR209255",
"MGYA00113501","3.0","ERS199142","MGYS00001705","metagenomic",,"ERR209466",
"MGYA00067625","3.0","SRS943644","MGYS00001174","metagenomic",,"SRR2037084",
"MGYA00102942","3.0","ERS1138932","MGYS00001556","metagenomic",,"ERR1398260",
"MGYA00095901","3.0","ERS1069646","MGYS00001420","metagenomic",,"ERR1297673",
"MGYA00128838","3.0","ERS473323","MGYS00001799","metagenomic",,"ERR525988",
"MGYA00113868","3.0","ERS199166","MGYS00001705","metagenomic",,"ERR209509",
"MGYA00071237","3.0","ERS1336048","MGYS00001209","metagenomic",,"ERR1611420",
"MGYA00114080","3.0","ERS199080","MGYS00001705","metagenomic",,"ERR209232",
"MGYA00113945","3.0","ERS199173","MGYS00001705","metagenomic",,"ERR209521",
"MGYA00095977","3.0","ERS1069639","MGYS00001420","metagenomic",,"ERR1297830",
"MGYA00128716","3.0","ERS473029","MGYS00001799","metagenomic",,"ERR525694",
"MGYA00089083","3.0","ERS1462086","MGYS00001342","metagenomic",,"ERR1744187",
"MGYA00103020","3.0","ERS1138863","MGYS00001556","metagenomic",,"ERR1398166",
"MGYA00128920","3.0","ERS473265","MGYS00001799","metagenomic",,"ERR525930",
"MGYA00084475","3.0","ERS1374911","MGYS00001303","metagenomic",,"ERR1681531",
"MGYA00113792","3.0","ERS199323","MGYS00001705","metagenomic",,"ERR209766",
"MGYA00113605","3.0","ERS199247","MGYS00001705","metagenomic",,"ERR209643",
"MGYA00067615","3.0","SRS942319","MGYS00001174","metagenomic",,"SRR2034638",
"MGYA00103047","3.0","ERS1138760","MGYS00001556","metagenomic",,"ERR1398217",
"MGYA00103021","3.0","ERS1138907","MGYS00001556","metagenomic",,"ERR1398256",
"MGYA00128973","3.0","ERS473236","MGYS00001799","metagenomic",,"ERR525901",
"MGYA00113620","3.0","ERS199100","MGYS00001705","metagenomic",,"ERR209313",
"MGYA00102927","3.0","ERS1138844","MGYS00001556","metagenomic",,"ERR1398189",
"MGYA00113913","3.0","ERS199377","MGYS00001705","metagenomic",,"ERR209862",
"MGYA00113836","3.0","ERS199314","MGYS00001705","metagenomic",,"ERR209751",
"MGYA00102937","3.0","ERS1138916","MGYS00001556","metagenomic",,"ERR1398154",
"MGYA00114452","3.0","ERS199213","MGYS00001705","metagenomic",,"ERR209589",
"MGYA00114823","3.0","ERS199099","MGYS00001705","metagenomic",,"ERR209308",
"MGYA00114091","3.0","ERS199066","MGYS00001705","metagenomic",,"ERR209202",
"MGYA00096984","3.0","ERS1509321","MGYS00001442","metagenomic",,"ERR1809146",
"MGYA00114558","3.0","ERS199121","MGYS00001705","metagenomic",,"ERR209408",
"MGYA00113786","3.0","ERS199086","MGYS00001705","metagenomic",,"ERR209245",
"MGYA00128629","3.0","ERS473319","MGYS00001799","metagenomic",,"ERR525984",
"MGYA00114579","3.0","ERS199328","MGYS00001705","metagenomic",,"ERR209777",
"MGYA00067593","3.0","ERS1202873","MGYS00001143","metagenomic",,"ERR1474575",
"MGYA00071229","3.0","ERS1336044","MGYS00001209","metagenomic",,"ERR1611416",
"MGYA00128937","3.0","ERS473178","MGYS00001799","metagenomic",,"ERR525843",
"MGYA00096186","3.0","ERS1069690","MGYS00001420","metagenomic",,"ERR1297788",
"MGYA00114666","3.0","ERS199088","MGYS00001705","metagenomic",,"ERR209252",
"MGYA00096049","3.0","ERS1069684","MGYS00001420","metagenomic",,"ERR1297784",
"MGYA00113772","3.0","ERS199223","MGYS00001705","metagenomic",,"ERR209605",
"MGYA00102894","3.0","ERS1138792","MGYS00001556","metagenomic",,"ERR1398081",
"MGYA00114296","3.0","ERS199212","MGYS00001705","metagenomic",,"ERR209585",
"MGYA00114140","3.0","ERS199102","MGYS00001705","metagenomic",,"ERR209325",
"MGYA00114657","3.0","ERS199112","MGYS00001705","metagenomic",,"ERR209374",
"MGYA00095969","3.0","ERS1069646","MGYS00001420","metagenomic",,"ERR1297653",
"MGYA00067611","3.0","SRS512702","MGYS00001174","metagenomic",,"SRR1045100",
"MGYA00114270","3.0","ERS199177","MGYS00001705","metagenomic",,"ERR209529",
"MGYA00115116","3.0","ERS199353","MGYS00001705","metagenomic",,"ERR209819",
"MGYA00097007","3.0","ERS1509315","MGYS00001442","metagenomic",,"ERR1809120",
"MGYA00113811","3.0","ERS199091","MGYS00001705","metagenomic",,"ERR209262",
"MGYA00114479","3.0","ERS199025","MGYS00001705","metagenomic",,"ERR209120",
"MGYA00113919","3.0","ERS199194","MGYS00001705","metagenomic",,"ERR209556",
"MGYA00128900","3.0","ERS473279","MGYS00001799","metagenomic",,"ERR525944",
"MGYA00113807","3.0","ERS199302","MGYS00001705","metagenomic",,"ERR209728",
"MGYA00115004","3.0","ERS199030","MGYS00001705","metagenomic",,"ERR209130",
"MGYA00096067","3.0","ERS1069671","MGYS00001420","metagenomic",,"ERR1297704",
"MGYA00113804","3.0","ERS199141","MGYS00001705","metagenomic",,"ERR209462",
"MGYA00103032","3.0","ERS1138781","MGYS00001556","metagenomic",,"ERR1398111",
"MGYA00114710","3.0","ERS199124","MGYS00001705","metagenomic",,"ERR209422",
"MGYA00102911","3.0","ERS1138922","MGYS00001556","metagenomic",,"ERR1398170",
"MGYA00114024","3.0","ERS199299","MGYS00001705","metagenomic",,"ERR209724",
"MGYA00067587","3.0","ERS1202870","MGYS00001143","metagenomic",,"ERR1474572",
"MGYA00096988","3.0","ERS1509316","MGYS00001442","metagenomic",,"ERR1809127",
"MGYA00114544","3.0","ERS199029","MGYS00001705","metagenomic",,"ERR209128",
"MGYA00128935","3.0","ERS473296","MGYS00001799","metagenomic",,"ERR525961",
"MGYA00128750","3.0","ERS473025","MGYS00001799","metagenomic",,"ERR525690",
"MGYA00095856","3.0","ERS1069679","MGYS00001420","metagenomic",,"ERR1297648",
"MGYA00113507","3.0","ERS199106","MGYS00001705","metagenomic",,"ERR209345",
"MGYA00095794","3.0","ERS1069664","MGYS00001420","metagenomic",,"ERR1297765",
"MGYA00103026","3.0","ERS1138846","MGYS00001556","metagenomic",,"ERR1398076",
"MGYA00114379","3.0","ERS199285","MGYS00001705","metagenomic",,"ERR209698",
"MGYA00113988","3.0","ERS199104","MGYS00001705","metagenomic",,"ERR209333",
"MGYA00128852","3.0","ERS473136","MGYS00001799","metagenomic",,"ERR525801",
"MGYA00096173","3.0","ERS1069656","MGYS00001420","metagenomic",,"ERR1297666",
"MGYA00113674","3.0","ERS199295","MGYS00001705","metagenomic",,"ERR209717",
"MGYA00096034","3.0","ERS1069652","MGYS00001420","metagenomic",,"ERR1297672",
"MGYA00096048","3.0","ERS1069647","MGYS00001420","metagenomic",,"ERR1297723",
"MGYA00113794","3.0","ERS199364","MGYS00001705","metagenomic",,"ERR209839",
"MGYA00095993","3.0","ERS1069644","MGYS00001420","metagenomic",,"ERR1297690",
"MGYA00114395","3.0","ERS199296","MGYS00001705","metagenomic",,"ERR209718",
"MGYA00095889","3.0","ERS1069658","MGYS00001420","metagenomic",,"ERR1297849",
"MGYA00114482","3.0","ERS199390","MGYS00001705","metagenomic",,"ERR209895",
"MGYA00114617","3.0","ERS199023","MGYS00001705","metagenomic",,"ERR209117",
"MGYA00067596","3.0","ERS1202878","MGYS00001143","metagenomic",,"ERR1474580",
"MGYA00128890","3.0","ERS473337","MGYS00001799","metagenomic",,"ERR526002",
"MGYA00114407","3.0","ERS199250","MGYS00001705","metagenomic",,"ERR209644",
"MGYA00128701","3.0","ERS473129","MGYS00001799","metagenomic",,"ERR525794",
"MGYA00102922","3.0","ERS1138743","MGYS00001556","metagenomic",,"ERR1398242",
"MGYA00128974","3.0","ERS473088","MGYS00001799","metagenomic",,"ERR525753",
"MGYA00113736","3.0","ERS199165","MGYS00001705","metagenomic",,"ERR209508",
"MGYA00095928","3.0","ERS1069679","MGYS00001420","metagenomic",,"ERR1297776",
"MGYA00114894","3.0","ERS199157","MGYS00001705","metagenomic",,"ERR209488",
"MGYA00114279","3.0","ERS199359","MGYS00001705","metagenomic",,"ERR209833",
"MGYA00128873","3.0","ERS473084","MGYS00001799","metagenomic",,"ERR525749",
"MGYA00128862","3.0","ERS473277","MGYS00001799","metagenomic",,"ERR525942",
"MGYA00113484","3.0","ERS199134","MGYS00001705","metagenomic",,"ERR209453",
"MGYA00114131","3.0","ERS199057","MGYS00001705","metagenomic",,"ERR209184",
"MGYA00128884","3.0","ERS473101","MGYS00001799","metagenomic",,"ERR525766",
"MGYA00128670","3.0","ERS473283","MGYS00001799","metagenomic",,"ERR525948",
"MGYA00071243","3.0","ERS1336032","MGYS00001209","metagenomic",,"ERR1611404",
"MGYA00114229","3.0","ERS199204","MGYS00001705","metagenomic",,"ERR209574",
"MGYA00114915","3.0","ERS199054","MGYS00001705","metagenomic",,"ERR209178",
"MGYA00128763","3.0","ERS473322","MGYS00001799","metagenomic",,"ERR525987",
"MGYA00128855","3.0","ERS473192","MGYS00001799","metagenomic",,"ERR525857",
"MGYA00114177","3.0","ERS199170","MGYS00001705","metagenomic",,"ERR209516",
"MGYA00067600","3.0","SRS512698","MGYS00001174","metagenomic",,"SRR1045096",
"MGYA00067601","3.0","SRS943648","MGYS00001174","metagenomic",,"SRR2037089",
"MGYA00114991","3.0","ERS199074","MGYS00001705","metagenomic",,"ERR209220",
"MGYA00114246","3.0","ERS199339","MGYS00001705","metagenomic",,"ERR209795",
"MGYA00128651","3.0","ERS473216","MGYS00001799","metagenomic",,"ERR525881",
"MGYA00084477","3.0","ERS1240062","MGYS00001303","metagenomic",,"ERR1659113",
"MGYA00128658","3.0","ERS473400","MGYS00001799","metagenomic",,"ERR526065",
"MGYA00128951","3.0","ERS473131","MGYS00001799","metagenomic",,"ERR525796",
"MGYA00128743","3.0","ERS473330","MGYS00001799","metagenomic",,"ERR525995",
"MGYA00128790","3.0","ERS473133","MGYS00001799","metagenomic",,"ERR525798",
"MGYA00114309","3.0","ERS199394","MGYS00001705","metagenomic",,"ERR209904",
"MGYA00129013","3.0","ERS473388","MGYS00001799","metagenomic",,"ERR526053",
"MGYA00128985","3.0","ERS473282","MGYS00001799","metagenomic",,"ERR525947",
"MGYA00071206","3.0","ERS1336028","MGYS00001209","metagenomic",,"ERR1611400",
"MGYA00096133","3.0","ERS1069683","MGYS00001420","metagenomic",,"ERR1297844",
"MGYA00102502","3.0","ERS1546051","MGYS00001537","metagenomic",,"ERR1823607",
"MGYA00113719","3.0","ERS199275","MGYS00001705","metagenomic",,"ERR209679",
"MGYA00114679","3.0","ERS199107","MGYS00001705","metagenomic",,"ERR209355",
